epoch,train_loss,train_acc,train_precision_pos,train_precision_neg,train_recall_pos,train_recall_neg,train_F1_pos,train_F1_neg,train_AUC,val_loss,val_acc,val_precision_pos,val_precision_neg,val_recall_pos,val_recall_neg,val_F1_pos,val_F1_neg,val_AUC,test_loss,test_acc,test_precision_pos,test_precision_neg,test_recall_pos,test_recall_neg,test_F1_pos,test_F1_neg,test_AUC
66,0.08329319144238015,96.97486114501953,0.9430626034736633,0.9745933413505554,0.8707802891731262,0.9895050525665283,0.905481219291687,0.9819926023483276,0.9882434784352402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0813717242634418,96.96565246582031,0.9396013021469116,0.9751593470573425,0.8738240003585815,0.9887869954109192,0.9055197238922119,0.981925904750824,0.9885234585709181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.08179679064422238,97.11299133300781,0.9419946670532227,0.9764981865882874,0.880741536617279,0.9891736507415771,0.9103388786315918,0.9827951192855835,0.9884701708703398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0808900739921599,96.99787902832031,0.9436788558959961,0.9747551679611206,0.8716104030609131,0.9896155595779419,0.9062140583992004,0.9821291565895081,0.9889928992935365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0816760646293358,97.02550506591797,0.9419296979904175,0.975435733795166,0.8752075433731079,0.9892289042472839,0.9073436856269836,0.982283890247345,0.9889432950393483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0815367867447892,96.942626953125,0.9366489052772522,0.9754634499549866,0.8754842281341553,0.9881793856620789,0.9050343632698059,0.9817802309989929,0.9884881295819935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.07971444509315248,97.00248718261719,0.9387030005455017,0.9757919311523438,0.877144455909729,0.9885660409927368,0.9068803191184998,0.9821374416351318,0.989180632787356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.084654942306937,96.96104431152344,0.9387997388839722,0.9752615690231323,0.874377429485321,0.9886212944984436,0.9054441452026367,0.9818959832191467,0.9882114431504526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0786901234592102,97.0715560913086,0.9439475536346436,0.9756044149398804,0.8760376572608948,0.9896155595779419,0.9087256789207458,0.9825600385665894,0.9888290699912281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.07907500665406791,97.16364288330078,0.9474626779556274,0.9760453104972839,0.8782512545585632,0.9902783632278442,0.9115450978279114,0.9831103682518005,0.9891322054019316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
